PatientKontext;Patientidentifikator;Nachname;Vorname;Geburtsname;Geschlecht;Geburtsdatum;Wohnort;PLZ;PatientVerstorben;Todeszeitpunkt;Informationsquelle;LetzterLebendZeitpunkt;IKVersicherung;Versichertennummer
260123452_Bapu;P_0008185;Schmitts_13;Grete;Schmitts_13;w;1993-04-16;Ort_037;13763;nein;;P21;2020-04-22 17:00:00;TKK_900;9002008185
260123452_Bapu;P_0008186;Müllers_21;Hans;Schmitts_21;m;1951-12-16;Ort_892;83762;nein;;P21;2020-02-01 17:00:00;BKK_800;8002008186
260123452_Bapu;P_0008187;Meyerson_12;Grete;Meyerson_12;w;2001-12-16;Ort_810;87858;nein;;P21;2020-04-17 17:00:00;BKK_800;8002008187
260123452_Bapu;P_0008188;Schulzen_18;Hans;Schulzen_18;m;1950-10-16;Ort_892;63767;nein;;P21;2020-08-21 17:00:00;BKK_800;8002008188
260123452_Bapu;P_0008189;Müllers_19;Grete;Müllers_19;w;1991-01-16;Ort_626;28246;nein;;P21;2020-04-18 17:00:00;AOK_600;6002008189
260123452_Bapu;P_0008190;Schulzen_12;Grete;Schulzen_12;w;1985-12-01;Ort_879;87956;nein;;P21;2020-02-22 17:00:00;BKK_800;8002008190
260123452_Bapu;P_0008191;Meyerson_10;Hans;Meyerson_10;m;2003-07-01;Ort_437;43769;nein;;P21;2020-08-25 17:00:00;BAR_400;4002008191
260123452_Bapu;P_0008192;Meyerson_20;Hans;Meyerson_20;m;1982-01-01;Ort_237;23769;nein;;P21;2020-07-05 17:00:00;AOK_100;1002008192
260123452_Bapu;P_0008193;Meyerson_41;Grete;Meyerson_17;w;1952-12-01;Ort_878;87959;nein;;P21;2020-12-03 17:00:00;BKK_800;8002008193
260123452_Bapu;P_0008194;Schmitts_17;Grete;Schmitts_17;w;1979-10-01;Ort_072;61067;nein;;P21;2020-09-18 17:00:00;TKK_900;9002008194
260123452_Bapu;P_0008195;Müllers_12;Hans;Müllers_12;m;1961-12-16;Ort_837;83761;nein;;P21;2020-11-26 17:00:00;BKK_800;8002008195
260123452_Bapu;P_0008196;Müllers_11;Hans;Müllers_11;m;1982-04-16;Ort_038;13861;nein;;P21;2020-10-06 17:00:00;TKK_900;9002008196
260123452_Bapu;P_0008197;Schulzen_63;Grete;Schmitts_15;w;1965-04-16;Ort_037;13761;nein;;P21;2020-07-29 17:00:00;TKK_900;9002008197
260123452_Bapu;P_0008198;Müllers_80;Grete;Meyerson_54;w;1937-07-16;Ort_437;43761;nein;;P21;2020-05-26 17:00:00;BAR_400;4002008198
260123452_Bapu;P_0008199;Schmitts_64;Grete;Schulzen_46;w;1943-04-16;Ort_038;13865;nein;;P21;2020-03-22 17:00:00;TKK_900;9002008199
260123452_Bapu;P_0008200;Müllers_12;Hans;Müllers_12;m;1946-10-01;Ort_637;63761;nein;;P21;2020-02-13 17:00:00;AOK_600;6002008200
260123452_Bapu;P_0008201;Müllers_14;Hans;Schmitts_14;m;1939-04-01;Ort_037;13762;nein;;P21;2020-02-18 17:00:00;TKK_900;9002008201
260123452_Bapu;P_0008202;Müllers_44;Hans;Meyerson_22;m;1976-12-01;Ort_839;83969;nein;;P21;2020-02-26 17:00:00;BKK_800;8002008202
260123452_Bapu;P_0008203;Schmitts_18;Hans;Schulzen_18;m;1964-01-01;Ort_237;23765;nein;;P21;2020-08-15 17:00:00;AOK_100;1002008203
260123452_Bapu;P_0008204;Müllers_10;Hans;Schmitts_10;m;1957-12-01;Ort_846;89252;nein;;P21;2020-03-02 17:00:00;BKK_800;8002008204
260123452_Bapu;P_0008205;Schulzen_19;Grete;Meyerson_19;w;1962-04-16;Ort_037;13768;nein;;P21;2020-05-16 17:00:00;TKK_900;9002008205
260123452_Bapu;P_0008206;Müllers_15;Hans;Müllers_15;m;1944-10-16;Ort_637;63761;nein;;P21;2020-04-08 17:00:00;AOK_600;6002008206
260123452_Bapu;P_0008207;Schulzen_20;Grete;Schulzen_20;w;1950-10-16;Ort_637;63767;nein;;P21;2020-05-09 17:00:00;AOK_600;6002008207
260123452_Bapu;P_0008208;Müllers_45;Grete;Meyerson_31;w;1978-12-16;Ort_646;87857;nein;;P21;2020-05-28 17:00:00;AOK_600;6002008208
260123452_Bapu;P_0008209;Schulzen_53;Hans;Schmitts_53;m;1945-07-16;Ort_437;43760;nein;;P21;2020-03-13 17:00:00;BAR_400;4002008209
260123452_Bapu;P_0008210;Schulzen_10;Hans;Schulzen_10;m;1970-01-01;Ort_237;23767;nein;;P21;2020-04-27 17:00:00;AOK_100;1002008210
260123452_Bapu;P_0008211;Schmitts_18;Grete;Schulzen_18;w;1962-01-01;Ort_237;23765;nein;;P21;2020-02-14 17:00:00;AOK_100;1002008211
260123452_Bapu;P_0008212;Schmitts_50;Grete;Schulzen_27;w;1996-12-01;Ort_839;83969;nein;;P21;2020-10-13 17:00:00;BKK_800;8002008212
260123452_Bapu;P_0008213;Müllers_23;Grete;Müllers_23;w;1967-07-01;Ort_646;43767;nein;;P21;2020-10-23 17:00:00;AOK_600;6002008213
260123452_Bapu;P_0008214;Müllers_94;Hans;Müllers_32;m;1941-04-01;Ort_038;13861;nein;;P21;2020-10-11 17:00:00;TKK_900;9002008214
260123452_Bapu;P_0008215;Schmitts_76;Hans;Schulzen_76;m;1960-04-16;Ort_038;13865;nein;;P21;2020-07-02 17:00:00;TKK_900;9002008215
260123452_Bapu;P_0008216;Müllers_10;Grete;Schmitts_10;w;1947-12-16;Ort_839;83962;nein;;P21;2020-03-07 17:00:00;BKK_800;8002008216
260123452_Bapu;P_0008217;Müllers_54;Grete;Meyerson_54;w;1946-10-16;Ort_637;63769;nein;;P21;2020-10-20 17:00:00;AOK_600;6002008217
260123452_Bapu;P_0008218;Schulzen_15;Hans;Schulzen_15;m;2009-07-16;Ort_437;43767;nein;;P21;2020-06-03 17:00:00;BAR_400;4002008218
260123452_Bapu;P_0008219;Müllers_79;Hans;Müllers_79;m;1964-12-16;Ort_837;83760;nein;;P21;2020-11-29 17:00:00;BKK_800;8002008219
260123452_Bapu;P_0008220;Müllers_11;Grete;Müllers_11;w;2006-04-01;Ort_037;13761;nein;;P21;2020-05-28 17:00:00;TKK_900;9002008220
260123452_Bapu;P_0008221;Schulzen_13;Grete;Schulzen_13;w;1988-10-01;Ort_846;05666;nein;;P21;2020-07-14 17:00:00;BKK_800;8002008221
260123452_Bapu;P_0008222;Schmitts_68;Grete;Müllers_11;w;1943-04-01;Ort_237;13760;nein;;P21;2020-11-15 17:00:00;AOK_100;1002008222
260123452_Bapu;P_0008223;Meyerson_11;Hans;Meyerson_11;m;1946-04-01;Ort_038;13868;nein;;P21;2020-03-21 17:00:00;TKK_900;9002008223
260123452_Bapu;P_0008224;Müllers_18;Hans;Müllers_18;m;1970-12-01;Ort_837;83769;nein;;P21;2020-01-31 17:00:00;BKK_800;8002008224
260123452_Bapu;P_0008225;Schulzen_14;Hans;Schulzen_14;m;2018-07-16;Ort_049;44667;nein;;P21;2020-04-24 17:00:00;TKK_900;9002008225
260123452_Bapu;P_0008226;Schulzen_40;Hans;Meyerson_40;m;2017-04-16;Ort_037;13768;nein;;P21;2020-01-24 17:00:00;TKK_900;9002008226
260123452_Bapu;P_0008227;Meyerson_20;Hans;Meyerson_20;m;1940-01-16;Ort_237;23769;nein;;P21;2020-05-27 17:00:00;AOK_100;1002008227
260123452_Bapu;P_0008228;Schmitts_15;Grete;Schulzen_15;w;2019-10-16;Ort_637;63765;nein;;P21;2020-12-08 17:00:00;AOK_600;6002008228
260123452_Bapu;P_0008229;Schmitts_13;Hans;Schmitts_13;m;1978-01-16;Ort_237;23763;nein;;P21;2020-02-16 17:00:00;AOK_100;1002008229
260123452_Bapu;P_0008230;Schulzen_35;Grete;Meyerson_26;w;1977-04-01;Ort_038;13866;nein;;P21;2020-06-25 17:00:00;TKK_900;9002008230
260123452_Bapu;P_0008231;Schulzen_17;Grete;Schulzen_17;w;1947-01-01;Ort_237;23767;nein;;P21;2020-02-18 17:00:00;AOK_100;1002008231
260123452_Bapu;P_0008232;Müllers_92;Hans;Meyerson_34;m;1994-10-01;Ort_154;64667;nein;;P21;2020-09-24 17:00:00;AOK_110;1102008232
260123452_Bapu;P_0008233;Müllers_16;Hans;Müllers_16;m;2010-07-01;Ort_437;43760;nein;;P21;2020-01-13 17:00:00;BAR_400;4002008233
260123452_Bapu;P_0008234;Schulzen_15;Grete;Meyerson_15;w;1978-04-01;Ort_038;13867;nein;;P21;2020-02-07 17:00:00;TKK_900;9002008234
260123452_Bapu;P_0008235;Schmitts_12;Hans;Schmitts_12;m;1947-01-16;Ort_237;23764;nein;;P21;2020-07-08 17:00:00;AOK_100;1002008235
260123452_Bapu;P_0008236;Schmitts_42;Hans;Schulzen_42;m;2001-12-16;Ort_851;85165;nein;;P21;2020-08-28 17:00:00;BKK_800;8002008236
260123452_Bapu;P_0008237;Schmitts_47;Hans;Schmitts_47;m;1962-04-16;Ort_846;37654;nein;;P21;2020-05-26 17:00:00;BKK_800;8002008237
260123452_Bapu;P_0008238;Schmitts_14;Grete;Schmitts_14;w;2018-10-16;Ort_878;63763;nein;;P21;2020-06-05 17:00:00;BKK_800;8002008238
260123452_Bapu;P_0008239;Meyerson_17;Grete;Schulzen_17;w;1999-10-16;Ort_210;63769;nein;;P21;2020-12-15 17:00:00;AOK_100;1002008239
260123452_Bapu;P_0008240;Müllers_19;Grete;Müllers_19;w;1946-10-01;Ort_006;05661;nein;;P21;2020-05-08 17:00:00;TKK_900;9002008240
260123452_Bapu;P_0008241;Müllers_54;Grete;Meyerson_80;w;1987-07-01;Ort_437;43760;nein;;P21;2020-10-10 17:00:00;BAR_400;4002008241
260123452_Bapu;P_0008242;Schmitts_22;Grete;Schmitts_22;w;1990-12-01;Ort_878;89254;nein;;P21;2020-09-16 17:00:00;BKK_800;8002008242
260123452_Bapu;P_0008243;Schmitts_16;Grete;Schmitts_16;w;1975-12-01;Ort_629;87853;nein;;P21;2020-01-17 17:00:00;AOK_600;6002008243
260123452_Bapu;P_0008244;Müllers_68;Hans;Müllers_68;m;1979-01-01;Ort_237;23761;nein;;P21;2020-11-20 17:00:00;AOK_100;1002008244
260123452_Bapu;P_0008245;Meyerson_21;Hans;Meyerson_21;m;1943-10-16;Ort_637;63769;nein;;P21;2020-01-01 17:00:00;AOK_600;6002008245
260123452_Bapu;P_0008246;Meyerson_18;Grete;Schulzen_18;w;1949-12-16;Ort_851;85166;nein;;P21;2020-04-30 17:00:00;BKK_800;8002008246
260123452_Bapu;P_0008247;Müllers_22;Hans;Müllers_22;m;1979-01-16;Ort_237;23761;nein;;P21;2020-03-10 17:00:00;AOK_100;1002008247
260123452_Bapu;P_0008248;Meyerson_14;Grete;Meyerson_14;w;1973-04-16;Ort_038;13869;nein;;P21;2020-08-11 17:00:00;TKK_900;9002008248
260123452_Bapu;P_0008249;Müllers_19;Grete;Müllers_19;w;1937-04-16;Ort_376;37651;nein;;P21;2020-05-09 17:00:00;AOK_300;3002008249
260123452_Bapu;P_0008250;Schulzen_12;Grete;Schulzen_12;w;1945-12-01;Ort_879;87957;nein;;P21;2020-08-08 17:00:00;BKK_800;8002008250
260123452_Bapu;P_0008251;Meyerson_22;Hans;Schulzen_22;m;1945-12-01;Ort_878;87957;nein;;P21;2020-07-15 17:00:00;BKK_800;8002008251
260123452_Bapu;P_0008252;Schmitts_24;Hans;Schmitts_24;m;1990-01-01;Ort_237;23764;nein;;P21;2020-10-05 17:00:00;AOK_100;1002008252
260123452_Bapu;P_0008253;Müllers_11;Hans;Müllers_11;m;2017-01-01;Ort_237;23761;nein;;P21;2020-11-20 17:00:00;AOK_100;1002008253
260123452_Bapu;P_0008254;Müllers_21;Grete;Schmitts_21;w;1952-04-01;Ort_038;37659;nein;;P21;2020-08-16 17:00:00;TKK_900;9002008254
260123452_Bapu;P_0008255;Meyerson_16;Grete;Meyerson_16;w;1956-04-16;Ort_038;13867;nein;;P21;2020-08-16 17:00:00;TKK_900;9002008255
260123452_Bapu;P_0008256;Schulzen_22;Hans;Meyerson_22;m;1957-12-16;Ort_851;85168;nein;;P21;2020-09-07 17:00:00;BKK_800;8002008256
260123452_Bapu;P_0008257;Müllers_18;Grete;Müllers_18;w;1965-12-16;Ort_879;87951;nein;;P21;2020-06-26 17:00:00;BKK_800;8002008257
260123452_Bapu;P_0008258;Schulzen_15;Grete;Schulzen_15;w;1967-04-16;Ort_038;13867;nein;;P21;2020-02-21 17:00:00;TKK_900;9002008258
260123452_Bapu;P_0008259;Schmitts_19;Hans;Schmitts_19;m;1997-10-16;Ort_674;60668;nein;;P21;2020-07-21 17:00:00;AOK_600;6002008259
260123452_Bapu;P_0008260;Schulzen_30;Hans;Schulzen_30;m;1977-12-01;Ort_206;80667;nein;;P21;2020-04-20 17:00:00;AOK_100;1002008260
260123452_Bapu;P_0008261;Schmitts_15;Grete;Schmitts_15;w;1952-10-01;Ort_637;63763;nein;;P21;2020-07-23 17:00:00;AOK_600;6002008261
260123452_Bapu;P_0008262;Schmitts_12;Hans;Schulzen_12;m;1952-12-01;Ort_869;84958;nein;;P21;2020-06-07 17:00:00;BKK_800;8002008262
260123452_Bapu;P_0008263;Müllers_63;Grete;Schmitts_37;w;1956-04-01;Ort_038;13862;nein;;P21;2020-10-18 17:00:00;TKK_900;9002008263
260123452_Bapu;P_0008264;Müllers_15;Grete;Schmitts_15;w;1941-01-01;Ort_237;23761;nein;;P21;2020-01-15 17:00:00;AOK_100;1002008264
260123452_Bapu;P_0008265;Müllers_19;Hans;Schmitts_19;m;1942-04-16;Ort_037;13760;nein;;P21;2020-04-11 17:00:00;TKK_900;9002008265
260123452_Bapu;P_0008266;Schmitts_19;Hans;Schmitts_19;m;1991-10-16;Ort_637;63764;nein;;P21;2020-06-28 17:00:00;AOK_600;6002008266
260123452_Bapu;P_0008267;Schmitts_97;Hans;Schmitts_97;m;2010-07-16;Ort_437;43763;nein;;P21;2020-04-13 17:00:00;BAR_400;4002008267
260123452_Bapu;P_0008268;Müllers_21;Grete;Schmitts_21;w;1952-04-16;Ort_376;37652;nein;;P21;2020-08-18 17:00:00;AOK_300;3002008268
260123452_Bapu;P_0008269;Müllers_10;Hans;Schmitts_10;m;1958-12-16;Ort_892;89252;nein;;P21;2020-02-01 17:00:00;BKK_800;8002008269
260123452_Bapu;P_0008270;Meyerson_10;Hans;Meyerson_10;m;1937-07-01;Ort_437;43769;nein;;P21;2020-05-30 17:00:00;BAR_400;4002008270
260123452_Bapu;P_0008271;Schulzen_15;Hans;Schulzen_15;m;1933-04-01;Ort_037;13766;nein;;P21;2020-10-28 17:00:00;TKK_900;9002008271
260123452_Bapu;P_0008272;Müllers_18;Hans;Müllers_18;m;1939-07-01;Ort_049;44660;nein;;P21;2020-10-02 17:00:00;TKK_900;9002008272
260123452_Bapu;P_0008273;Schulzen_73;Hans;Schulzen_73;m;1946-07-01;Ort_878;43766;nein;;P21;2020-03-21 17:00:00;BKK_800;8002008273
260123452_Bapu;P_0008274;Schulzen_16;Grete;Meyerson_16;w;1948-04-01;Ort_037;13768;nein;;P21;2020-02-11 17:00:00;TKK_900;9002008274
260123452_Bapu;P_0008275;Schulzen_18;Hans;Meyerson_18;m;2004-04-16;Ort_656;13861;nein;;P21;2020-02-20 17:00:00;AOK_600;6002008275
260123452_Bapu;P_0008276;Müllers_74;Hans;Schulzen_74;m;1939-10-16;Ort_637;63769;nein;;P21;2020-07-28 17:00:00;AOK_600;6002008276
260123452_Bapu;P_0008277;Müllers_16;Grete;Schmitts_16;w;1944-07-16;Ort_437;43760;nein;;P21;2020-01-26 17:00:00;BAR_400;4002008277
260123452_Bapu;P_0008278;Müllers_18;Hans;Müllers_18;m;1944-10-16;Ort_337;64665;nein;;P21;2020-03-27 17:00:00;AOK_300;3002008278
260123452_Bapu;P_0008279;Schulzen_87;Hans;Schmitts_87;m;1979-04-16;Ort_376;37652;nein;;P21;2020-05-30 17:00:00;AOK_300;3002008279
260123452_Bapu;P_0008280;Schmitts_18;Hans;Schmitts_18;m;2019-10-01;Ort_846;05664;nein;;P21;2020-03-06 17:00:00;BKK_800;8002008280
260123452_Bapu;P_0008281;Müllers_23;Hans;Müllers_23;m;1943-07-01;Ort_437;43760;nein;;P21;2020-08-29 17:00:00;BAR_400;4002008281
260123452_Bapu;P_0008282;Müllers_16;Grete;Schmitts_16;w;1992-10-01;Ort_637;63762;nein;;P21;2020-06-20 17:00:00;AOK_600;6002008282
260123452_Bapu;P_0008283;Schulzen_18;Grete;Schulzen_18;w;1977-04-01;Ort_606;13866;nein;;P21;2020-04-24 17:00:00;AOK_600;6002008283
260123452_Bapu;P_0008284;Schmitts_46;Grete;Schmitts_68;w;1944-12-01;Ort_837;83764;nein;;P21;2020-01-12 17:00:00;BKK_800;8002008284
260123452_Bapu;P_0008285;Müllers_26;Grete;Müllers_35;w;2016-10-16;Ort_637;63761;nein;;P21;2020-06-24 17:00:00;AOK_600;6002008285
260123452_Bapu;P_0008286;Schulzen_17;Grete;Schulzen_17;w;1989-04-16;Ort_038;13866;nein;;P21;2020-02-27 17:00:00;TKK_900;9002008286
260123452_Bapu;P_0008287;Schmitts_61;Hans;Schulzen_99;m;1961-04-16;Ort_376;37655;nein;;P21;2020-04-23 17:00:00;AOK_300;3002008287
260123452_Bapu;P_0008288;Schulzen_12;Grete;Schulzen_12;w;1937-10-16;Ort_637;63766;nein;;P21;2020-08-05 17:00:00;AOK_600;6001012289
260123452_Bapu;P_0008289;Meyerson_10;Grete;Meyerson_10;w;2007-01-16;Ort_237;23769;nein;;P21;2020-06-24 17:00:00;AOK_100;1002008289
260123452_Bapu;P_0008290;Müllers_55;Grete;Schmitts_55;w;1960-10-01;Ort_006;05660;nein;;P21;2020-01-21 17:00:00;TKK_900;9002008290
260123452_Bapu;P_0008291;Müllers_14;Hans;Müllers_14;m;2019-01-01;Ort_237;23760;nein;;P21;2020-02-09 17:00:00;AOK_100;1002008291
260123452_Bapu;P_0008292;Meyerson_14;Grete;Meyerson_14;w;1979-04-01;Ort_038;13869;nein;;P21;2020-09-17 17:00:00;TKK_900;9002008292
260123452_Bapu;P_0008293;Müllers_12;Hans;Müllers_12;m;1949-12-01;Ort_851;85162;nein;;P21;2020-02-14 17:00:00;BKK_800;8002008293
260123452_Bapu;P_0008294;Schmitts_15;Grete;Schmitts_15;w;2002-04-01;Ort_871;13763;nein;;P21;2020-07-03 17:00:00;BKK_800;8002008294
260123452_Bapu;P_0008295;Schmitts_13;Hans;Schmitts_13;m;1957-10-16;Ort_006;05664;nein;;P21;2020-05-11 17:00:00;TKK_900;9002008295
260123452_Bapu;P_0008296;Schmitts_10;Grete;Schmitts_10;w;1980-12-16;Ort_038;80661;nein;;P21;2020-09-13 17:00:00;TKK_900;9002008296
260123452_Bapu;P_0008297;Schulzen_27;Hans;Müllers_39;m;1979-07-16;Ort_879;43760;nein;;P21;2020-03-07 17:00:00;BKK_800;8002008297
260123452_Bapu;P_0008298;Schulzen_22;Hans;Meyerson_22;m;2018-04-16;Ort_037;13768;nein;;P21;2020-08-24 17:00:00;TKK_900;9002008298
260123452_Bapu;P_0008299;Müllers_13;Hans;Müllers_13;m;1994-07-16;Ort_437;43761;nein;;P21;2020-03-05 17:00:00;BAR_400;4002008299
260123452_Bapu;P_0008300;Schulzen_53;Grete;Schulzen_53;w;1949-04-01;Ort_037;13766;nein;;P21;2020-04-20 17:00:00;TKK_900;9002008300
260123452_Bapu;P_0008301;Schmitts_19;Grete;Schmitts_19;w;1937-10-01;Ort_637;63763;nein;;P21;2020-04-11 17:00:00;AOK_600;6002008301
260123452_Bapu;P_0008302;Schmitts_21;Hans;Schmitts_21;m;1948-04-01;Ort_038;13863;nein;;P21;2020-06-06 17:00:00;TKK_900;9002008302
260123452_Bapu;P_0008303;Schulzen_32;Grete;Schmitts_32;w;1940-12-01;Ort_376;80662;nein;;P21;2020-02-28 17:00:00;AOK_300;3002008303
260123452_Bapu;P_0008304;Meyerson_53;Grete;Schulzen_53;w;1970-04-01;Ort_037;13768;nein;;P21;2020-03-20 17:00:00;TKK_900;9002008304
260123452_Bapu;P_0008305;Meyerson_16;Hans;Meyerson_16;m;2007-12-16;Ort_857;88561;nein;;P21;2020-08-11 17:00:00;BKK_800;8002008305
260123452_Bapu;P_0008306;Schmitts_10;Hans;Schmitts_10;m;1944-10-16;Ort_637;63763;nein;;P21;2020-08-24 17:00:00;AOK_600;6002008306
260123452_Bapu;P_0008307;Müllers_20;Hans;Schmitts_20;m;1978-12-16;Ort_837;83762;nein;;P21;2020-05-19 17:00:00;BKK_800;8002008307
260123452_Bapu;P_0008308;Schmitts_14;Hans;Schulzen_14;m;1995-07-16;Ort_437;43765;nein;;P21;2020-01-31 17:00:00;BAR_400;4002008308
260123452_Bapu;P_0008309;Schmitts_14;Hans;Schmitts_14;m;1964-04-16;Ort_376;37653;nein;;P21;2020-09-12 17:00:00;AOK_300;3002008309
260123452_Bapu;P_0008310;Schulzen_14;Grete;Schulzen_14;w;2019-04-01;Ort_037;13767;nein;;P21;2020-02-26 17:00:00;TKK_900;9002008310
260123452_Bapu;P_0008311;Meyerson_22;Hans;Meyerson_22;m;1941-04-01;Ort_038;13869;nein;;P21;2020-08-19 17:00:00;TKK_900;9002008311
260123452_Bapu;P_0008312;Müllers_11;Hans;Schmitts_11;m;1976-12-01;Ort_806;89252;nein;;P21;2020-10-29 17:00:00;BKK_800;8002008312
260123452_Bapu;P_0008313;Meyerson_21;Grete;Meyerson_21;w;1988-10-01;Ort_812;65257;nein;;P21;2020-10-11 17:00:00;BKK_800;8002008313
260123452_Bapu;P_0008314;Schulzen_14;Hans;Schulzen_14;m;1984-12-01;Ort_837;83767;nein;;P21;2020-09-28 17:00:00;BKK_800;8002008314
260123452_Bapu;P_0008315;Schulzen_29;Grete;Müllers_99;w;1939-10-16;Ort_637;63768;nein;;P21;2020-03-12 17:00:00;AOK_600;6002008315
260123452_Bapu;P_0008316;Schmitts_14;Hans;Schulzen_14;m;1971-04-16;Ort_527;13863;nein;;P21;2020-05-28 17:00:00;DAK_550;5502008316
260123452_Bapu;P_0008317;Schmitts_12;Grete;Schmitts_12;w;1942-07-16;Ort_437;43764;nein;;P21;2020-09-03 17:00:00;BAR_400;4002008317
260123452_Bapu;P_0008318;Meyerson_20;Hans;Meyerson_20;m;2005-12-16;Ort_017;86761;nein;;P21;2020-05-30 17:00:00;TKK_900;9002008318
260123452_Bapu;P_0008319;Schulzen_61;Hans;Müllers_86;m;1956-12-16;Ort_237;85162;nein;;P21;2020-11-14 17:00:00;AOK_100;1002008319
260123452_Bapu;P_0008320;Müllers_20;Hans;Schmitts_20;m;1938-04-01;Ort_037;13762;nein;;P21;2020-06-19 17:00:00;TKK_900;9002008320
260123452_Bapu;P_0008321;Müllers_25;Hans;Schmitts_25;m;1993-12-01;Ort_205;84957;nein;;P21;2020-12-03 17:00:00;AOK_100;1002008321
260123452_Bapu;P_0008322;Müllers_16;Hans;Müllers_16;m;1947-04-01;Ort_038;13861;nein;;P21;2020-02-23 17:00:00;TKK_900;9002008322
260123452_Bapu;P_0008323;Schmitts_42;Grete;Meyerson_42;w;1941-01-01;Ort_237;23765;nein;;P21;2020-02-12 17:00:00;AOK_100;1002008323
260123452_Bapu;P_0008324;Schulzen_17;Grete;Schulzen_17;w;1983-04-01;Ort_376;37656;nein;;P21;2020-01-21 17:00:00;AOK_300;3002008324
260123452_Bapu;P_0008325;Schulzen_58;Hans;Schmitts_72;m;1976-12-16;Ort_892;89252;nein;;P21;2020-04-12 17:00:00;BKK_800;8002008325
260123452_Bapu;P_0008326;Schulzen_13;Grete;Meyerson_13;w;1994-12-16;Ort_879;87958;nein;;P21;2020-11-21 17:00:00;BKK_800;8002008326
260123452_Bapu;P_0008327;Schmitts_95;Grete;Müllers_32;w;1978-04-16;Ort_237;13760;nein;;P21;2020-03-22 17:00:00;AOK_100;1002008327
260123452_Bapu;P_0008328;Schulzen_72;Grete;Meyerson_72;w;2010-10-16;Ort_851;64668;nein;;P21;2020-02-07 17:00:00;BKK_800;8002008328
260123452_Bapu;P_0008329;Schmitts_72;Grete;Schmitts_24;w;1958-07-16;Ort_437;43763;nein;;P21;2020-08-16 17:00:00;BAR_400;4002008329
260123452_Bapu;P_0008330;Schmitts_14;Grete;Schulzen_14;w;1988-10-01;Ort_892;63765;nein;;P21;2020-05-17 17:00:00;BKK_800;8002008330
260123452_Bapu;P_0008331;Müllers_25;Hans;Müllers_25;m;1983-01-01;Ort_237;23761;nein;;P21;2020-12-26 17:00:00;AOK_100;1002008331
260123452_Bapu;P_0008332;Schulzen_10;Hans;Meyerson_10;m;1948-12-01;Ort_837;83768;nein;;P21;2020-04-09 17:00:00;BKK_800;8002008332
260123452_Bapu;P_0008333;Schmitts_13;Hans;Schulzen_13;m;1953-04-01;Ort_038;13869;nein;;P21;2020-11-22 17:00:00;TKK_900;9002008333
260123452_Bapu;P_0008334;Schulzen_89;Grete;Schulzen_89;w;1997-12-01;Ort_839;83967;nein;;P21;2020-11-19 17:00:00;BKK_800;8002008334
260123452_Bapu;P_0008335;Schulzen_60;Grete;Schmitts_28;w;1976-10-16;Ort_851;64661;nein;;P21;2020-07-03 17:00:00;BKK_800;8002008335
260123452_Bapu;P_0008336;Müllers_22;Hans;Schulzen_22;m;1943-04-16;Ort_376;37655;nein;;P21;2020-08-20 17:00:00;AOK_300;3002008336
260123452_Bapu;P_0008337;Müllers_21;Grete;Schmitts_21;w;1974-10-16;Ort_810;61050;nein;;P21;2020-03-24 17:00:00;BKK_800;8002008337
260123452_Bapu;P_0008338;Schmitts_22;Grete;Schulzen_22;w;1988-12-16;Ort_878;87857;nein;;P21;2020-10-03 17:00:00;BKK_800;8002008338
260123452_Bapu;P_0008339;Müllers_18;Hans;Müllers_18;m;1960-12-16;Ort_879;87951;nein;;P21;2020-06-15 17:00:00;BKK_800;8002008339
260123452_Bapu;P_0008340;Müllers_64;Hans;Meyerson_45;m;1940-04-01;Ort_806;37659;nein;;P21;2020-02-13 17:00:00;BKK_800;8002008340
260123452_Bapu;P_0008341;Müllers_18;Hans;Müllers_18;m;1964-04-01;Ort_006;37652;nein;;P21;2020-04-13 17:00:00;TKK_900;9002008341
260123452_Bapu;P_0008342;Meyerson_41;Grete;Meyerson_41;w;1989-10-01;Ort_637;63769;nein;;P21;2020-07-09 17:00:00;AOK_600;6002008342
260123452_Bapu;P_0008343;Schulzen_10;Grete;Meyerson_10;w;1928-07-01;Ort_437;43768;nein;;P21;2020-02-03 17:00:00;BAR_400;4002008343
260123452_Bapu;P_0008344;Müllers_15;Hans;Müllers_15;m;1975-10-01;Ort_806;05665;nein;;P21;2020-03-27 17:00:00;BKK_800;8002008344
260123452_Bapu;P_0008345;Meyerson_22;Hans;Meyerson_22;m;1953-12-16;Ort_833;87850;nein;;P21;2020-12-22 17:00:00;BKK_800;8002008345
260123452_Bapu;P_0008346;Schmitts_18;Grete;Schmitts_18;w;2008-10-16;Ort_767;17111;nein;;P21;2020-03-07 17:00:00;IKK_700;7002008346
260123452_Bapu;P_0008347;Schmitts_64;Hans;Meyerson_74;m;1950-12-16;Ort_878;87859;nein;;P21;2020-02-25 17:00:00;BKK_800;8002008347
260123452_Bapu;P_0008348;Schmitts_53;Hans;Schulzen_53;m;1977-10-16;Ort_637;63765;nein;;P21;2020-12-07 17:00:00;AOK_600;6002008348
260123452_Bapu;P_0008349;Schmitts_25;Grete;Schmitts_25;w;1964-12-16;Ort_004;80663;nein;;P21;2020-12-15 17:00:00;TKK_900;9002008349
260123452_Bapu;P_0008350;Schulzen_17;Hans;Meyerson_17;m;1945-07-01;Ort_437;43768;nein;;P21;2020-02-20 17:00:00;BAR_400;4002008350
