PatientKontext;Patientidentifikator;Nachname;Vorname;Geburtsname;Geschlecht;Geburtsdatum;Wohnort;PLZ;PatientVerstorben;Todeszeitpunkt;Informationsquelle;LetzterLebendZeitpunkt;IKVersicherung;Versichertennummer
260123451_Airolo;P_0007105;Schmitts_14;Hans;Schulzen_14;m;1948-12-16;Ort_878;87855;nein;;P21;2020-03-01 17:00:00;BKK_800;8001007105
260123451_Airolo;P_0007106;Schulzen_11;Grete;Meyerson_11;w;1983-07-16;Ort_437;43768;nein;;P21;2020-03-02 17:00:00;BAR_400;4001007106
260123451_Airolo;P_0007107;Schmitts_22;Grete;Schmitts_22;w;1942-10-16;Ort_637;63764;nein;;P21;2020-11-20 17:00:00;AOK_600;6001007107
260123451_Airolo;P_0007108;Schmitts_21;Hans;Schmitts_21;m;1948-12-16;Ort_837;83764;nein;;P21;2020-10-20 17:00:00;BKK_800;8001007108
260123451_Airolo;P_0007109;Müllers_12;Hans;Müllers_12;m;1959-04-16;Ort_038;13861;nein;;P21;2020-01-22 17:00:00;TKK_900;9001007109
260123451_Airolo;P_0007110;Schulzen_16;Hans;Schulzen_16;m;1946-12-01;Ort_879;87956;nein;;P21;2020-05-15 17:00:00;BKK_800;8001007110
260123451_Airolo;P_0007111;Meyerson_15;Grete;Meyerson_15;w;1929-07-01;Ort_437;43769;nein;;P21;2020-04-28 17:00:00;BAR_400;4001007111
260123451_Airolo;P_0007112;Müllers_16;Hans;Müllers_16;m;1988-12-01;Ort_839;83961;nein;;P21;2020-11-15 17:00:00;BKK_800;8001007112
260123451_Airolo;P_0007113;Müllers_23;Grete;Schmitts_23;w;1945-07-01;Ort_049;14962;nein;;P21;2020-11-07 17:00:00;TKK_900;9001007113
260123451_Airolo;P_0007114;Müllers_21;Grete;Schmitts_21;w;2017-12-01;Ort_842;84262;nein;;P21;2020-07-21 17:00:00;BKK_800;8001007114
260123451_Airolo;P_0007115;Müllers_15;Grete;Müllers_15;w;1956-10-16;Ort_006;05661;nein;;P21;2020-02-12 17:00:00;TKK_900;9001007115
260123451_Airolo;P_0007116;Meyerson_33;Hans;Meyerson_33;m;2005-04-16;Ort_038;13869;nein;;P21;2020-05-06 17:00:00;TKK_900;9001007116
260123451_Airolo;P_0007117;Schulzen_55;Hans;Schulzen_55;m;2002-04-16;Ort_037;13767;nein;;P21;2020-01-10 17:00:00;TKK_900;9001007117
260123451_Airolo;P_0007118;Schmitts_61;Grete;Schulzen_61;w;1991-04-16;Ort_037;13765;nein;;P21;2020-04-08 17:00:00;TKK_900;9001007118
260123451_Airolo;P_0007119;Schulzen_21;Hans;Meyerson_21;m;1970-01-16;Ort_237;23768;nein;;P21;2020-06-21 17:00:00;AOK_100;1001007119
260123451_Airolo;P_0007120;Schmitts_24;Hans;Schulzen_24;m;1951-01-01;Ort_237;23765;nein;;P21;2020-11-21 17:00:00;AOK_100;1001007120
260123451_Airolo;P_0007121;Schulzen_13;Hans;Schulzen_13;m;1946-01-01;Ort_237;23766;nein;;P21;2020-08-27 17:00:00;AOK_100;1001007121
260123451_Airolo;P_0007122;Schmitts_50;Hans;Schmitts_50;m;1946-10-01;Ort_637;63764;nein;;P21;2020-06-11 17:00:00;AOK_600;6001007122
260123451_Airolo;P_0007123;Müllers_62;Hans;Müllers_62;m;1946-12-01;Ort_839;83960;nein;;P21;2020-01-28 17:00:00;BKK_800;8001007123
260123451_Airolo;P_0007124;Schulzen_15;Grete;Schulzen_15;w;1957-12-01;Ort_138;88956;nein;;P21;2020-01-25 17:00:00;AOK_110;1101007124
260123451_Airolo;P_0007125;Schmitts_20;Grete;Schmitts_20;w;1984-04-16;Ort_037;13763;nein;;P21;2020-06-17 17:00:00;TKK_900;9001007125
260123451_Airolo;P_0007126;Schmitts_69;Hans;Schulzen_69;m;1946-04-16;Ort_038;13865;nein;;P21;2020-06-11 17:00:00;TKK_900;9001007126
260123451_Airolo;P_0007127;Müllers_40;Grete;Schmitts_40;w;1994-07-16;Ort_437;43762;nein;;P21;2020-05-23 17:00:00;BAR_400;4001007127
260123451_Airolo;P_0007128;Schmitts_81;Grete;Schmitts_81;w;1998-04-16;Ort_038;13864;nein;;P21;2020-03-01 17:00:00;TKK_900;9001007128
260123451_Airolo;P_0007129;Müllers_75;Hans;Schmitts_75;m;1969-07-16;Ort_437;43762;nein;;P21;2020-01-29 17:00:00;BAR_400;4001007129
260123451_Airolo;P_0007130;Schulzen_19;Hans;Schulzen_19;m;1968-12-01;Ort_846;84667;nein;;P21;2020-07-12 17:00:00;BKK_800;8001007130
260123451_Airolo;P_0007131;Schmitts_23;Hans;Schmitts_23;m;1952-04-01;Ort_037;13763;nein;;P21;2020-09-30 17:00:00;TKK_900;9001007131
260123451_Airolo;P_0007132;Schulzen_22;Hans;Schulzen_22;m;1948-01-01;Ort_285;28557;nein;;P21;2020-09-17 17:00:00;AOK_100;1001007132
260123451_Airolo;P_0007133;Schmitts_91;Grete;Schmitts_91;w;1947-01-01;Ort_237;23763;nein;;P21;2020-01-15 17:00:00;AOK_100;1001007133
260123451_Airolo;P_0007134;Müllers_11;Grete;Müllers_11;w;1991-10-01;Ort_429;61761;nein;;P21;2020-05-07 17:00:00;BAR_400;4001007134
260123451_Airolo;P_0007135;Schulzen_95;Grete;Schulzen_95;w;1964-04-16;Ort_037;13767;nein;;P21;2020-02-26 17:00:00;TKK_900;9001007135
260123451_Airolo;P_0007136;Meyerson_24;Hans;Meyerson_24;m;2006-12-16;Ort_851;85169;nein;;P21;2020-10-14 17:00:00;BKK_800;8001007136
260123451_Airolo;P_0007137;Schulzen_13;Hans;Meyerson_13;m;2000-04-16;Ort_376;37658;nein;;P21;2020-05-05 17:00:00;AOK_300;3001007137
260123451_Airolo;P_0007138;Schmitts_64;Grete;Schmitts_64;w;1947-01-16;Ort_237;23764;nein;;P21;2020-03-06 17:00:00;AOK_100;1001007138
260123451_Airolo;P_0007139;Meyerson_12;Hans;Meyerson_12;m;1988-01-16;Ort_237;23769;nein;;P21;2020-06-23 17:00:00;AOK_100;1001007139
260123451_Airolo;P_0007140;Müllers_11;Grete;Müllers_11;w;1994-04-01;Ort_038;13860;nein;;P21;2020-08-13 17:00:00;TKK_900;9001007140
260123451_Airolo;P_0007141;Schmitts_24;Grete;Schmitts_24;w;1933-04-01;Ort_037;13764;nein;;P21;2020-11-12 17:00:00;TKK_900;9001007141
260123451_Airolo;P_0007142;Schmitts_11;Hans;Schmitts_11;m;1944-12-01;Ort_837;83763;nein;;P21;2020-10-17 17:00:00;BKK_800;8001007142
260123451_Airolo;P_0007143;Müllers_24;Hans;Müllers_24;m;1971-12-01;Ort_892;89250;nein;;P21;2020-11-03 17:00:00;BKK_800;8001007143
260123451_Airolo;P_0007144;Müllers_19;Hans;Müllers_19;m;1966-04-01;Ort_858;13261;nein;;P21;2020-04-06 17:00:00;BKK_800;8001007144
260123451_Airolo;P_0007145;Müllers_86;Grete;Schmitts_86;w;1957-04-16;Ort_038;13862;nein;;P21;2020-06-03 17:00:00;TKK_900;9001007145
260123451_Airolo;P_0007146;Müllers_14;Grete;Müllers_14;w;1977-10-16;Ort_637;63761;nein;;P21;2020-01-22 17:00:00;AOK_600;6001007146
260123451_Airolo;P_0007147;Meyerson_20;Hans;Meyerson_20;m;1960-04-16;Ort_376;37659;nein;;P21;2020-06-17 17:00:00;AOK_300;3001007147
260123451_Airolo;P_0007148;Schulzen_12;Hans;Meyerson_12;m;1973-01-16;Ort_237;23768;nein;;P21;2020-06-25 17:00:00;AOK_100;1001007148
260123451_Airolo;P_0007149;Müllers_22;Hans;Schmitts_22;m;1950-04-16;Ort_376;37652;nein;;P21;2020-08-16 17:00:00;AOK_300;3001007149
260123451_Airolo;P_0007150;Schulzen_11;Hans;Schulzen_11;m;1943-04-01;Ort_038;13866;nein;;P21;2020-02-09 17:00:00;TKK_900;9001007150
260123451_Airolo;P_0007151;Müllers_21;Hans;Müllers_21;m;2009-01-01;Ort_067;11861;nein;;P21;2020-07-04 17:00:00;TKK_900;9001007151
260123451_Airolo;P_0007152;Schulzen_69;Hans;Schulzen_69;m;1960-12-01;Ort_837;83767;nein;;P21;2020-09-30 17:00:00;BKK_800;8001007152
260123451_Airolo;P_0007153;Schulzen_21;Grete;Meyerson_21;w;1990-04-01;Ort_037;13768;nein;;P21;2020-09-04 17:00:00;TKK_900;9001007153
260123451_Airolo;P_0007154;Müllers_10;Grete;Schmitts_10;w;1993-12-01;Ort_839;83962;nein;;P21;2020-07-25 17:00:00;BKK_800;8001007154
260123451_Airolo;P_0007155;Schmitts_43;Hans;Schmitts_43;m;1944-01-16;Ort_237;23764;nein;;P21;2020-11-28 17:00:00;AOK_100;1001007155
260123451_Airolo;P_0007156;Müllers_40;Grete;Müllers_40;w;1972-01-16;Ort_237;23761;nein;;P21;2020-03-29 17:00:00;AOK_100;1001007156
260123451_Airolo;P_0007157;Schulzen_99;Grete;Schulzen_99;w;1938-07-16;Ort_437;43767;nein;;P21;2020-05-23 17:00:00;BAR_400;4001007157
260123451_Airolo;P_0007158;Meyerson_42;Grete;Meyerson_42;w;1959-01-16;Ort_237;23769;nein;;P21;2020-10-02 17:00:00;AOK_100;1001007158
260123451_Airolo;P_0007159;Schmitts_12;Grete;Schmitts_12;w;2006-12-16;Ort_839;83963;nein;;P21;2020-04-02 17:00:00;BKK_800;8001007159
260123451_Airolo;P_0007160;Müllers_20;Grete;Schmitts_20;w;1924-12-01;Ort_892;89252;nein;;P21;2020-05-21 17:00:00;BKK_800;8001007160
260123451_Airolo;P_0007161;Schmitts_17;Grete;Schulzen_17;w;1987-01-01;Ort_237;23765;nein;;P21;2020-01-22 17:00:00;AOK_100;1001007161
260123451_Airolo;P_0007162;Müllers_13;Hans;Müllers_13;m;1965-01-01;Ort_237;23760;nein;;P21;2020-06-20 17:00:00;AOK_100;1001007162
260123451_Airolo;P_0007163;Schulzen_82;Grete;Schulzen_82;w;1982-10-01;Ort_637;63767;nein;;P21;2020-06-20 17:00:00;AOK_600;6001007163
260123451_Airolo;P_0007164;Schmitts_25;Hans;Schmitts_25;m;1971-04-01;Ort_037;13764;nein;;P21;2020-12-21 17:00:00;TKK_900;9001007164
260123451_Airolo;P_0007165;Müllers_91;Grete;Schmitts_91;w;1993-01-16;Ort_237;23762;nein;;P21;2020-06-10 17:00:00;AOK_100;1001007165
260123451_Airolo;P_0007166;Müllers_92;Grete;Schmitts_92;w;1945-10-16;Ort_006;05662;nein;;P21;2020-09-26 17:00:00;TKK_900;9001007166
260123451_Airolo;P_0007167;Schmitts_15;Hans;Schmitts_15;m;1959-04-16;Ort_038;13864;nein;;P21;2020-04-26 17:00:00;TKK_900;9001007167
260123451_Airolo;P_0007168;Schmitts_24;Hans;Schulzen_24;m;2001-12-16;Ort_839;83965;nein;;P21;2020-11-05 17:00:00;BKK_800;8001007168
260123451_Airolo;P_0007169;Schulzen_10;Grete;Schulzen_10;w;1971-12-16;Ort_839;83966;nein;;P21;2020-08-22 17:00:00;BKK_800;8001007169
260123451_Airolo;P_0007170;Müllers_15;Hans;Müllers_15;m;1957-01-01;Ort_335;28260;nein;;P21;2020-08-20 17:00:00;AOK_300;3001007170
260123451_Airolo;P_0007171;Schulzen_22;Hans;Schulzen_22;m;1960-10-01;Ort_006;05667;nein;;P21;2020-09-12 17:00:00;TKK_900;9001007171
260123451_Airolo;P_0007172;Schulzen_11;Grete;Meyerson_11;w;2012-12-01;Ort_846;84668;nein;;P21;2020-07-10 17:00:00;BKK_800;8001007172
260123451_Airolo;P_0007173;Schmitts_25;Grete;Schmitts_25;w;1942-12-01;Ort_879;87953;nein;;P21;2020-12-23 17:00:00;BKK_800;8001007173
260123451_Airolo;P_0007174;Meyerson_36;Grete;Meyerson_36;w;1936-01-01;Ort_237;23769;nein;;P21;2020-02-13 17:00:00;AOK_100;1001007174
260123451_Airolo;P_0007175;Schulzen_34;Grete;Schulzen_34;w;1977-12-16;Ort_839;83966;nein;;P21;2020-12-18 17:00:00;BKK_800;8001007175
260123451_Airolo;P_0007176;Schmitts_25;Hans;Schmitts_25;m;2019-04-16;Ort_376;37653;nein;;P21;2020-12-21 17:00:00;AOK_300;3001007176
260123451_Airolo;P_0007177;Schulzen_24;Grete;Schulzen_24;w;1994-01-16;Ort_422;11026;nein;;P21;2020-12-23 17:00:00;BAR_400;4001007177
260123451_Airolo;P_0007178;Schulzen_10;Hans;Schulzen_10;m;1966-10-16;Ort_637;63766;nein;;P21;2020-08-04 17:00:00;AOK_600;6001007178
260123451_Airolo;P_0007179;Meyerson_78;Hans;Meyerson_78;m;1939-10-16;Ort_637;63769;nein;;P21;2020-10-08 17:00:00;AOK_600;6001007179
260123451_Airolo;P_0007180;Schulzen_49;Hans;Schulzen_49;m;1951-01-01;Ort_672;28557;nein;;P21;2020-09-16 17:00:00;AOK_600;6001007180
260123451_Airolo;P_0007181;Schmitts_16;Grete;Schmitts_16;w;1974-12-01;Ort_878;87854;nein;;P21;2020-02-11 17:00:00;BKK_800;8001007181
260123451_Airolo;P_0007182;Müllers_53;Hans;Müllers_53;m;1948-07-01;Ort_437;43761;nein;;P21;2020-12-26 17:00:00;BAR_400;4001007182
260123451_Airolo;P_0007183;Müllers_29;Hans;Müllers_29;m;1947-12-01;Ort_837;83761;nein;;P21;2020-10-16 17:00:00;BKK_800;8001007183
260123451_Airolo;P_0007184;Müllers_69;Grete;Müllers_69;w;1934-07-01;Ort_437;43760;nein;;P21;2020-06-12 17:00:00;BAR_400;4001007184
260123451_Airolo;P_0007185;Müllers_24;Grete;Schmitts_24;w;1979-10-16;Ort_606;60662;nein;;P21;2020-12-03 17:00:00;AOK_600;6001007185
260123451_Airolo;P_0007186;Schmitts_15;Hans;Schmitts_15;m;2019-04-16;Ort_037;13764;nein;;P21;2020-01-18 17:00:00;TKK_900;9001007186
260123451_Airolo;P_0007187;Schmitts_12;Hans;Schmitts_12;m;1964-01-16;Ort_237;23764;nein;;P21;2020-01-23 17:00:00;AOK_100;1001007187
260123451_Airolo;P_0007188;Schulzen_14;Grete;Schulzen_14;w;1989-04-16;Ort_037;13766;nein;;P21;2020-11-14 17:00:00;TKK_900;9001007188
260123451_Airolo;P_0007189;Müllers_16;Grete;Schmitts_16;w;1948-10-16;Ort_637;63762;nein;;P21;2020-01-19 17:00:00;AOK_600;6001007189
260123451_Airolo;P_0007190;Müllers_95;Grete;Müllers_95;w;1946-04-01;Ort_038;13860;nein;;P21;2020-07-14 17:00:00;TKK_900;9001007190
260123451_Airolo;P_0007191;Schulzen_71;Grete;Schulzen_71;w;1951-12-01;Ort_837;83767;nein;;P21;2020-10-27 17:00:00;BKK_800;8001007191
260123451_Airolo;P_0007192;Schulzen_19;Hans;Schulzen_19;m;1975-04-01;Ort_376;37656;nein;;P21;2020-04-04 17:00:00;AOK_300;3001007192
260123451_Airolo;P_0007193;Müllers_17;Grete;Schmitts_17;w;1954-10-01;Ort_637;63762;nein;;P21;2020-03-16 17:00:00;AOK_600;6001007193
260123451_Airolo;P_0007194;Schmitts_11;Grete;Schulzen_11;w;1976-01-01;Ort_237;23765;nein;;P21;2020-03-22 17:00:00;AOK_100;1001007194
260123451_Airolo;P_0007195;Müllers_29;Grete;Müllers_29;w;1995-10-16;Ort_637;63761;nein;;P21;2020-01-16 17:00:00;AOK_600;6001007195
260123451_Airolo;P_0007196;Meyerson_89;Hans;Meyerson_89;m;1961-07-16;Ort_451;45169;nein;;P21;2020-04-04 17:00:00;BAR_400;4001007196
260123451_Airolo;P_0007197;Meyerson_10;Grete;Meyerson_10;w;1958-01-16;Ort_237;23769;nein;;P21;2020-09-17 17:00:00;AOK_100;1001007197
260123451_Airolo;P_0007198;Müllers_33;Hans;Müllers_33;m;1958-12-16;Ort_839;83960;nein;;P21;2020-04-09 17:00:00;BKK_800;8001007198
260123451_Airolo;P_0007199;Schulzen_13;Grete;Schulzen_13;w;1934-10-16;Ort_637;63766;nein;;P21;2020-12-19 17:00:00;AOK_600;6001007199
260123451_Airolo;P_0007200;Schulzen_10;Hans;Schulzen_10;m;1971-10-01;Ort_637;63766;nein;;P21;2020-10-07 17:00:00;AOK_600;6001007200
260123451_Airolo;P_0007201;Meyerson_23;Hans;Meyerson_23;m;1955-12-01;Ort_879;87959;nein;;P21;2020-09-02 17:00:00;BKK_800;8001007201
260123451_Airolo;P_0007202;Schmitts_21;Hans;Schmitts_21;m;1952-12-01;Ort_879;87954;nein;;P21;2020-08-05 17:00:00;BKK_800;8001007202
260123451_Airolo;P_0007203;Müllers_24;Hans;Schmitts_24;m;1973-12-01;Ort_879;87952;nein;;P21;2020-10-24 17:00:00;BKK_800;8001007203
260123451_Airolo;P_0007204;Schmitts_55;Hans;Schmitts_55;m;1981-01-01;Ort_237;23764;nein;;P21;2020-10-08 17:00:00;AOK_100;1001007204
260123451_Airolo;P_0007205;Schmitts_94;Hans;Schmitts_94;m;1956-10-16;Ort_006;05664;nein;;P21;2020-11-07 17:00:00;TKK_900;9001007205
260123451_Airolo;P_0007206;Müllers_58;Grete;Müllers_58;w;1939-07-16;Ort_437;43761;nein;;P21;2020-02-28 17:00:00;BAR_400;4001007206
260123451_Airolo;P_0007207;Müllers_18;Hans;Müllers_18;m;2019-01-16;Ort_237;23760;nein;;P21;2020-06-23 17:00:00;AOK_100;1001007207
260123451_Airolo;P_0007208;Schulzen_52;Hans;Meyerson_52;m;1940-07-16;Ort_437;43768;nein;;P21;2020-07-02 17:00:00;BAR_400;4001007208
260123451_Airolo;P_0007209;Schulzen_22;Grete;Schulzen_22;w;1950-01-16;Ort_237;23767;nein;;P21;2020-05-23 17:00:00;AOK_100;1001007209
260123451_Airolo;P_0007210;Müllers_43;Hans;Schmitts_43;m;1954-04-01;Ort_038;13862;nein;;P21;2020-05-02 17:00:00;TKK_900;9001007210
260123451_Airolo;P_0007211;Müllers_11;Grete;Müllers_11;w;1959-12-01;Ort_837;83761;nein;;P21;2020-02-12 17:00:00;BKK_800;8001007211
260123451_Airolo;P_0007212;Müllers_19;Grete;Schmitts_19;w;1954-07-01;Ort_410;41762;nein;;P21;2020-04-28 17:00:00;BAR_400;4001007212
260123451_Airolo;P_0007213;Müllers_56;Grete;Schmitts_56;w;1937-12-01;Ort_879;87952;nein;;P21;2020-03-25 17:00:00;BKK_800;8001007213
260123451_Airolo;P_0007214;Schulzen_28;Grete;Meyerson_28;w;1941-12-01;Ort_837;83768;nein;;P21;2020-10-29 17:00:00;BKK_800;8001007214
260123451_Airolo;P_0007215;Müllers_11;Hans;Schmitts_11;m;1936-12-16;Ort_892;89252;nein;;P21;2020-12-23 17:00:00;BKK_800;8001007215
260123451_Airolo;P_0007216;Schulzen_93;Grete;Schulzen_93;w;1986-01-16;Ort_237;23766;nein;;P21;2020-02-06 17:00:00;AOK_100;1001007216
260123451_Airolo;P_0007217;Schmitts_22;Hans;Schmitts_22;m;1998-12-16;Ort_837;83763;nein;;P21;2020-07-27 17:00:00;BKK_800;8001007217
260123451_Airolo;P_0007218;Schulzen_23;Hans;Meyerson_23;m;1975-04-16;Ort_376;37658;nein;;P21;2020-10-08 17:00:00;AOK_300;3001007218
260123451_Airolo;P_0007219;Müllers_20;Hans;Schmitts_20;m;1947-12-16;Ort_879;87952;nein;;P21;2020-05-09 17:00:00;BKK_800;8001007219
260123451_Airolo;P_0007220;Schulzen_79;Hans;Meyerson_79;m;1987-04-01;Ort_038;13868;nein;;P21;2020-12-13 17:00:00;TKK_900;9001007220
260123451_Airolo;P_0007221;Schmitts_20;Grete;Schmitts_20;w;1990-04-01;Ort_037;13764;nein;;P21;2020-03-04 17:00:00;TKK_900;9001007221
260123451_Airolo;P_0007222;Schulzen_63;Grete;Schulzen_63;w;1995-10-01;Ort_637;63767;nein;;P21;2020-12-23 17:00:00;AOK_600;6001007222
260123451_Airolo;P_0007223;Schmitts_23;Hans;Schulzen_23;m;1962-12-01;Ort_628;82965;nein;;P21;2020-09-19 17:00:00;AOK_600;6001007223
260123451_Airolo;P_0007224;Schulzen_37;Hans;Meyerson_37;m;2003-04-01;Ort_037;13768;nein;;P21;2020-02-26 17:00:00;TKK_900;9001007224
260123451_Airolo;P_0007225;Schulzen_13;Grete;Schulzen_13;w;1963-12-16;Ort_851;85166;nein;;P21;2020-07-03 17:00:00;BKK_800;8001007225
260123451_Airolo;P_0007226;Müllers_95;Grete;Müllers_95;w;1942-10-16;Ort_637;63760;nein;;P21;2020-06-18 17:00:00;AOK_600;6001007226
260123451_Airolo;P_0007227;Müllers_12;Grete;Müllers_12;w;1989-04-16;Ort_038;13861;nein;;P21;2020-06-15 17:00:00;TKK_900;9001007227
260123451_Airolo;P_0007228;Schmitts_11;Grete;Schulzen_11;w;2016-10-16;Ort_006;05665;nein;;P21;2020-11-17 17:00:00;TKK_900;9001007228
260123451_Airolo;P_0007229;Meyerson_83;Grete;Meyerson_83;w;1947-04-16;Ort_037;13769;nein;;P21;2020-03-11 17:00:00;TKK_900;9001007229
260123451_Airolo;P_0007230;Schmitts_19;Grete;Schmitts_19;w;1963-01-01;Ort_017;11764;nein;;P21;2020-05-12 17:00:00;TKK_900;9001007230
260123451_Airolo;P_0007231;Meyerson_15;Hans;Meyerson_15;m;1956-12-01;Ort_851;85169;nein;;P21;2020-04-19 17:00:00;BKK_800;8001007231
260123451_Airolo;P_0007232;Müllers_24;Hans;Müllers_24;m;2019-12-01;Ort_839;83961;nein;;P21;2020-11-20 17:00:00;BKK_800;8001007232
260123451_Airolo;P_0007233;Meyerson_46;Hans;Meyerson_46;m;1949-12-01;Ort_851;85169;nein;;P21;2020-06-04 17:00:00;BKK_800;8001007233
260123451_Airolo;P_0007234;Müllers_25;Grete;Müllers_25;w;1969-12-01;Ort_878;87850;nein;;P21;2020-12-21 17:00:00;BKK_800;8001007234
260123451_Airolo;P_0007235;Schmitts_23;Grete;Schmitts_23;w;1943-04-16;Ort_139;37653;nein;;P21;2020-10-09 17:00:00;AOK_110;1101007235
260123451_Airolo;P_0007236;Schulzen_45;Grete;Meyerson_45;w;2003-07-16;Ort_437;43768;nein;;P21;2020-10-09 17:00:00;BAR_400;4001007236
260123451_Airolo;P_0007237;Schulzen_13;Hans;Schulzen_13;m;1931-04-16;Ort_038;13867;nein;;P21;2020-12-23 17:00:00;TKK_900;9001007237
260123451_Airolo;P_0007238;Schulzen_45;Hans;Schulzen_45;m;1947-10-16;Ort_637;63766;nein;;P21;2020-10-30 17:00:00;AOK_600;6001007238
260123451_Airolo;P_0007239;Meyerson_14;Hans;Meyerson_14;m;1936-01-16;Ort_237;23769;nein;;P21;2020-12-30 17:00:00;AOK_100;1001007239
260123451_Airolo;P_0007240;Schulzen_36;Hans;Schulzen_36;m;1953-12-01;Ort_839;83966;nein;;P21;2020-12-24 17:00:00;BKK_800;8001007240
260123451_Airolo;P_0007241;Müllers_16;Grete;Müllers_16;w;1987-01-01;Ort_880;27760;nein;;P21;2020-07-07 17:00:00;BKK_800;8001007241
260123451_Airolo;P_0007242;Müllers_96;Grete;Müllers_96;w;1957-12-01;Ort_837;83760;nein;;P21;2020-08-21 17:00:00;BKK_800;8001007242
260123451_Airolo;P_0007243;Schulzen_59;Grete;Meyerson_59;w;1943-10-01;Ort_637;63768;nein;;P21;2020-03-02 17:00:00;AOK_600;6001007243
260123451_Airolo;P_0007244;Schmitts_17;Grete;Schmitts_17;w;1983-10-01;Ort_890;62654;nein;;P21;2020-02-02 17:00:00;BKK_800;8001007244
260123451_Airolo;P_0007245;Schulzen_20;Grete;Schulzen_20;w;1933-10-16;Ort_006;05667;nein;;P21;2020-06-20 17:00:00;TKK_900;9001007245
260123451_Airolo;P_0007246;Schulzen_95;Grete;Schulzen_95;w;1975-10-16;Ort_665;64266;nein;;P21;2020-09-19 17:00:00;AOK_600;6001007246
260123451_Airolo;P_0007247;Schmitts_83;Hans;Schmitts_83;m;1944-01-16;Ort_237;23764;nein;;P21;2020-05-14 17:00:00;AOK_100;1001007247
260123451_Airolo;P_0007248;Müllers_10;Hans;Müllers_10;m;1952-04-16;Ort_037;13760;nein;;P21;2020-09-01 17:00:00;TKK_900;9001007248
260123451_Airolo;P_0007249;Schmitts_15;Grete;Schmitts_15;w;1946-07-16;Ort_676;43763;nein;;P21;2020-05-14 17:00:00;AOK_600;6001007249
260123451_Airolo;P_0007250;Müllers_13;Grete;Müllers_13;w;1965-04-01;Ort_038;13861;nein;;P21;2020-02-21 17:00:00;TKK_900;9001007250
260123451_Airolo;P_0007251;Schmitts_24;Grete;Schulzen_24;w;1995-10-01;Ort_685;68555;nein;;P21;2020-10-19 17:00:00;AOK_600;6001007251
260123451_Airolo;P_0007252;Schmitts_13;Hans;Schulzen_13;m;1947-10-01;Ort_637;63765;nein;;P21;2020-07-01 17:00:00;AOK_600;6001007252
260123451_Airolo;P_0007253;Müllers_10;Hans;Müllers_10;m;1961-12-01;Ort_839;83961;nein;;P21;2020-10-11 17:00:00;BKK_800;8001007253
260123451_Airolo;P_0007254;Müllers_46;Hans;Müllers_46;m;1952-01-01;Ort_237;23761;nein;;P21;2020-02-18 17:00:00;AOK_100;1001007254
260123451_Airolo;P_0007255;Müllers_22;Grete;Müllers_22;w;1972-12-16;Ort_806;80661;nein;;P21;2020-11-23 17:00:00;BKK_800;8001007255
260123451_Airolo;P_0007256;Müllers_86;Grete;Schmitts_86;w;1951-04-16;Ort_038;13862;nein;;P21;2020-09-16 17:00:00;TKK_900;9001007256
260123451_Airolo;P_0007257;Müllers_19;Grete;Schmitts_19;w;1997-04-16;Ort_038;13862;nein;;P21;2020-04-13 17:00:00;TKK_900;9001007257
260123451_Airolo;P_0007258;Schulzen_24;Hans;Schulzen_24;m;1976-12-16;Ort_879;87956;nein;;P21;2020-11-05 17:00:00;BKK_800;8001007258
260123451_Airolo;P_0007259;Schmitts_12;Grete;Schmitts_12;w;1946-07-16;Ort_437;43764;nein;;P21;2020-03-08 17:00:00;BAR_400;4001007259
260123451_Airolo;P_0007260;Schmitts_52;Hans;Schulzen_52;m;1959-04-01;Ort_038;13865;nein;;P21;2020-09-09 17:00:00;TKK_900;9001007260
260123451_Airolo;P_0007261;Schulzen_11;Hans;Schulzen_11;m;1963-07-01;Ort_437;43766;nein;;P21;2020-07-15 17:00:00;BAR_400;4001007261
260123451_Airolo;P_0007262;Schmitts_12;Grete;Schulzen_12;w;2019-07-01;Ort_437;43765;nein;;P21;2020-02-20 17:00:00;BAR_400;4001007262
260123451_Airolo;P_0007263;Schulzen_12;Grete;Meyerson_12;w;2004-07-01;Ort_437;43768;nein;;P21;2020-09-09 17:00:00;BAR_400;4001007263
260123451_Airolo;P_0007264;Müllers_21;Grete;Schmitts_21;w;1992-04-01;Ort_376;37652;nein;;P21;2020-07-03 17:00:00;AOK_300;3001007264
260123451_Airolo;P_0007265;Schulzen_59;Hans;Schulzen_59;m;1961-04-16;Ort_037;13767;nein;;P21;2020-10-23 17:00:00;TKK_900;9001007265
260123451_Airolo;P_0007266;Meyerson_22;Hans;Meyerson_22;m;1957-12-16;Ort_878;87859;nein;;P21;2020-07-17 17:00:00;BKK_800;8001007266
260123451_Airolo;P_0007267;Schmitts_10;Hans;Schulzen_10;m;1950-04-16;Ort_037;13765;nein;;P21;2020-04-01 17:00:00;TKK_900;9001007267
260123451_Airolo;P_0007268;Schulzen_19;Grete;Schulzen_19;w;1960-12-16;Ort_837;83766;nein;;P21;2020-04-30 17:00:00;BKK_800;8001007268
260123451_Airolo;P_0007269;Schulzen_42;Hans;Schulzen_42;m;2017-01-16;Ort_237;23767;nein;;P21;2020-02-04 17:00:00;AOK_100;1001007269
260123451_Airolo;P_0007270;Müllers_70;Hans;Müllers_70;m;2002-10-01;Ort_637;63761;nein;;P21;2020-02-29 17:00:00;AOK_600;6001007270
